City Name,Zone Name,Ward name,Ward No.,Waste Quantity(TPD),Collection Vehicle details-Type of Waste collection vehicle,Collection Vehicle details-Capacity(in cubic meters),Collection Vehicle details-Year of purchase,Collection Vehicle details-Nos of Vehicle,Collection Vehicle details-Frequency of trips(Daily, Biweekly, Fortnightly, Monthly)
Nagpur,Dharampeth Zone 2,R120,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R121,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R122,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R123,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R124,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R125,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R126,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R127,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R128,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R129,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R130,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R131,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,R132,14,NA,Rickshaw,0.2,NA,1,Daily
Nagpur,Dharampeth Zone 2,GJ 06 AX4241,15,NA,Tata Ace,0.7,2008,1,Daily
Nagpur,Dharampeth Zone 2,MH-31 EN0781,15,NA,Tata Ace,0.84,2015,1,Daily
Nagpur,Dharampeth Zone 2,MH-31 EN0778,15,NA,Tata Ace,0.84,2015,1,Daily
Nagpur,Dharampeth Zone 2,MH31 EN0723,15,NA,Ashok Leyland Dost,1.5,2016,1,Daily
Nagpur,Dharampeth Zone 2,MH-31 CQ-1173,15,NA,Tata Ace,0.745,2008,1,Daily
Nagpur,Dharampeth Zone 2,MH-31 CQ-3216,15,NA,Tata Ace,0.735,2008,1,Daily
Nagpur,Dharampeth Zone 2,MH-31-CQ3301,15,NA,Tata Ace,0.735,2008,1,Daily
